mY	FbR_Y	FbR_U	FbR_W	FbR_C	FbD_Y	FbD_U	FbD_W	FbD_C	NfR_Y	NfR_U	NfR_W	NfR_C	NfR_Ys	NfD_Y	NfD_U	NfD_W	NfD_C	NfD_Ys	CoRa(mY)
0.001412537544622754	1.1139881744253373	0.042688365000659464	86.75075551320192	0.2721375599228788	1.1617467479951418	0.04482183464736119	86.16181752777679	0.28379855512537616	1.113988174425337	0.042688365000659464	86.75075551320192	0.2721375599228788	1.1139881744253373	1.169687583146604	0.042688365000659464	86.75075551320194	0.2721375599228788	1.1139881744253373	0.8603816861966613
0.001445439770745928	1.136317907563887	0.04368227407140853	86.47539133887479	0.2775897813710344	1.1848727213326875	0.04586539450549243	85.87664854632865	0.2894449121389541	1.136317907563887	0.04368227407140854	86.47539133887479	0.2775897813710344	1.1363179075638872	1.1931338029420815	0.04368227407140854	86.47539133887479	0.2775897813710344	1.1363179075638872	0.8575956243690931
0.0014791083881682072	1.1590215674954714	0.04469931397886751	86.19542248853986	0.28313317558468404	1.2083795183674642	0.04693323963998568	85.5867906855872	0.29518410914638143	1.1590215674954714	0.04469931397886751	86.19542248853986	0.28313317558468404	1.1590215674954714	1.2169726458702446	0.04469931397886752	86.19542248853985	0.28313317558468404	1.1590215674954714	0.8547634307089855
0.0015135612484362087	1.1821024607688038	0.045740022554974225	85.91080857739651	0.2887685421844643	1.2322702438242417	0.0480259346755076	85.29220608536559	0.3010168957808421	1.1821024607688038	0.045740022554974225	85.91080857739651	0.28876854218446424	1.1821024607688038	1.2412075838072438	0.045740022554974225	85.91080857739651	0.28876854218446424	1.1821024607688038	0.8518847200699265
0.0015488166189124811	1.2055638018362405	0.04680495011449084	85.62151037293329	0.2944966579756395	1.2565478982908787	0.04914405733904548	84.99285818740242	0.3069439958973446	1.2055638018362405	0.04680495011449083	85.62151037293329	0.29449665797563945	1.2055638018362405	1.2658419919280528	0.04680495011449083	85.62151037293329	0.29449665797563945	1.2055638018362405	0.8489591196703521
0.001584893192461114	1.229408707424172	0.0478946597436574	85.32748986489004	0.3003182755628515	1.2812153723953852	0.050288198762775634	84.68871180773077	0.31296610613981396	1.229408707424172	0.047894659743657406	85.32748986489004	0.3003182755628515	1.229408707424172	1.290879142795381	0.047894659743657406	85.32748986489004	0.3003182755628515	1.229408707424172	0.8459862698067332
0.00162181009735893	1.253640190808869	0.04900972759546943	85.02871033639659	0.30623412194156907	1.3062754409014503	0.051458963793876815	84.37973321006305	0.3190838944880673	1.253640190808869	0.04900972759546943	85.02871033639659	0.30623412194156907	1.253640190808869	1.3163222003493125	0.04900972759546943	85.02871033639659	0.30623412194156907	1.253640190808869	0.8429658245777567
0.0016595869074375615	1.2782611560036763	0.05015074319173053	84.72513643621554	0.312244897067679	1.3317307567294243	0.05265697131144675	84.0658901801057	0.32529799878637994	1.2782611560036763	0.050150743191730525	84.72513643621554	0.312244897067679	1.2782611560036763	1.3421742138038601	0.050150743191730525	84.72513643621554	0.312244897067679	1.2782611560036763	0.8398974526188057
0.0016982436524617442	1.3032743918638827	0.051318309732031574	84.41673425201071	0.3183512724067669	1.3575838449101905	0.05388285455068031	83.74715210071167	0.33160902525546354	1.3032743918638827	0.05131830973203158	84.41673425201071	0.31835127240676697	1.3032743918638827	1.368438111457077	0.05131830973203158	84.41673425201071	0.31835127240676697	1.3032743918638827	0.8367808378457576
0.0017378008287493763	1.3286825661161894	0.05251304440981428	84.10347138455599	0.32455388946478053	1.3838370964799795	0.05513726143447474	83.42349002777136	0.338017546989824	1.3286825661161892	0.052513044409814295	84.10347138455597	0.32455388946478053	1.3286825661161894	1.3951166944219993	0.052513044409814295	84.10347138455599	0.32455388946478053	1.3286825661161894	0.8336156802073481
0.0017782794100389228	1.3544882193201524	0.05373557873567717	83.78531702279318	0.33085335830187945	1.4104927623246328	0.05642085491262712	83.09487676673648	0.3445241024425829	1.3544882193201524	0.05373557873567717	83.78531702279318	0.33085335830187945	1.3544882193201524	1.4222126302861602	0.05373557873567717	83.78531702279318	0.33085335830187945	1.3544882193201524	0.8304016964449178
0.0018197008586099826	1.380693758769583	0.05498655886808878	83.46224201964057	0.3372502560314255	1.437552946982457	0.05773431330879664	82.76128694966452	0.35112919389999664	1.380693758769583	0.054986558868088765	83.46224201964057	0.33725025603142544	1.3806937587695827	1.4497284467080624	0.05498655886808876	83.46224201964058	0.33725025603142544	1.3806937587695827	0.8271386208586115
0.0018620871366628678	1.407301452342361	0.056266645951673515	83.1342189684472	0.3437451253061815	1.465019602415273	0.05907833067540472	82.4226971126646	0.357833285948025	1.407301452342361	0.05626664595167351	83.1342189684472	0.34374512530618156	1.407301452342361	1.4776665249594791	0.05626664595167351	83.1342189684472	0.34374512530618156	1.407301452342361	0.823826206079021
0.001905460717963247	1.4343134223077112	0.05757651646324097	82.80122227998166	0.35033847279393293	1.4928945217578622	0.060453617156651734	82.07908577361874	0.36463680393344555	1.4343134223077112	0.05757651646324096	82.80122227998166	0.3503384727939329	1.4343134223077112	1.5060290934230969	0.05757651646324096	82.80122227998166	0.3503384727939329	1.4343134223077112	0.8204642238427928
0.0019498445997580465	1.4617316391005213	0.0589168625657332	82.4632282598365	0.35703076764487607	1.521179333056545	0.061860899359832994	81.73043351004615	0.3715401324221404	1.4617316391005215	0.05891686256573319	82.46322825983651	0.35703076764487607	1.4617316391005213	1.5348182210555474	0.05891686256573319	82.46322825983651	0.35703076764487607	1.4617316391005213	0.8170524657712164
0.00199526231496888	1.4895579150727982	0.06028839247026632	82.12021518612374	0.3638224399532446	1.5498754930081338	0.06330092073513843	81.3767230369711	0.37854361365730604	1.4895579150727982	0.060288392470266315	82.12021518612374	0.3638224399532446	1.4895579150727982	1.5640358108264383	0.060288392470266315	82.12021518612374	0.3638224399532446	1.4895579150727982	0.8135907441504008
0.0020417379446695306	1.5177938982329673	0.06169183080645013	81.77216338732913	0.3707138792157925	1.5789842807110859	0.064774441964128	81.0179392846487	0.38564754602048235	1.5177938982329673	0.061691830806450146	81.77216338732913	0.3707138792157926	1.5177938982329675	1.593683593144616	0.061691830806450146	81.77216338732913	0.3707138792157926	1.5177938982329675	0.8100788927115905
0.0020892961308540394	1.5464410659841654	0.06312791900116865	81.41905532018724	0.3777054327898625	1.6085067914411286	0.06628224135707436	80.65406947599656	0.39285218249840154	1.5464410659841654	0.06312791900116865	81.41905532018724	0.3777054327898625	1.5464410659841654	1.623763119283374	0.06312791900116865	81.41905532018724	0.3777054327898625	1.5464410659841654	0.8065167674102413
0.0021379620895022335	1.5755007188733123	0.06459741566601378	81.06087564743196	0.38479740435392523	1.6384439304642269	0.06782511525937371	80.28510320357339	0.4001577291588094	1.575500718873312	0.06459741566601379	81.06087564743194	0.3847974043539253	1.5755007188733123	1.6542757548169775	0.06459741566601379	81.06087564743194	0.3847974043539253	1.5755007188733123	0.802904247202303
0.0021877616239495525	1.6049739743631606	0.06610109699356302	80.69761131527127	0.3919900523735739	1.6687964069001477	0.06940387846722444	79.91103250594063	0.40756434363850125	1.6049739743631606	0.06610109699356302	80.69761131527127	0.3919900523735739	1.6049739743631606	1.685222673081319	0.06610109699356302	80.69761131527127	0.3919900523735739	1.6049739743631606	0.7992412348161868
0.0022387211385683408	1.6348617606401383	0.06763975716270147	80.32925163042832	0.39928358857611057	1.6995647276504626	0.07101936465278308	79.53185194323616	0.41507213364696083	1.634861760640138	0.06763975716270149	80.3292516304283	0.39928358857611057	1.6348617606401383	1.7166048486721455	0.06763975716270147	80.32925163042832	0.39928358857611057	1.6348617606401383	0.7955276575187192
0.0022908676527677732	1.665164810471179	0.06921420875318739	79.95578833658513	0.40667817643695386	1.730749191405159	0.07267242679900561	79.14755867178465	0.42268115548907054	1.665164810471179	0.06921420875318739	79.95578833658513	0.40667817643695386	1.665164810471179	1.748423050994738	0.06921420875318739	79.95578833658513	0.40667817643695386	1.665164810471179	0.7917634678734237
0.0023442288153199234	1.6958836551233232	0.07082528316966995	79.57721569005922	0.41417392968124234	1.7623498827425819	0.07436393764439295	78.75815251756293	0.4303914126104967	1.6958836551233234	0.07082528316966992	79.57721569005923	0.41417392968124234	1.695883655123323	1.7806778378794894	0.07082528316966992	79.57721569005923	0.41417392968124234	1.695883655123323	0.7879486444893611
0.0023988329190194908	1.727018618360225	0.07247383107536767	79.19353053453791	0.4217709108040911	1.794366666337707	0.07609479013785751	78.36363604833456	0.43820285416941973	1.727018618360225	0.07247383107536767	79.19353053453791	0.4217709108040912	1.727018618360225	1.8133695492782365	0.07247383107536767	79.19353053453791	0.4217709108040912	1.727018618360225	0.7840831927587641
0.0024547089156850325	1.75856981053021	0.0741607228356245	78.80473237468945	0.42946912961308853	1.826799181294214	0.0778658979039385	77.96401464426268	0.44611537363839826	1.75856981053021	0.0741607228356245	78.80473237468945	0.42946912961308853	1.75856981053021	1.8464983010567206	0.0741607228356245	78.80473237468945	0.42946912961308853	1.75856981053021	0.7801671455815669
0.0025118864315095807	1.7905371227608604	0.07588684897156077	78.41082344846585	0.43726854179669633	1.8596468356160802	0.0796781957185928	77.55929656680671	0.4541288074402122	1.7905371227608604	0.07588684897156077	78.41082344846585	0.43726854179669633	1.7905371227608604	1.8800639788989033	0.07588684897156077	78.41082344846585	0.43726854179669633	1.7905371227608604	0.7762005640749579
0.002570395782768866	1.8229202212755524	0.07765312062404618	78.01180879790681	0.4451690475223313	1.8929088008347867	0.08153263999579835	77.14949302570388	0.4622429336216247	1.8229202212755524	0.07765312062404618	78.01180879790681	0.4451690475223313	1.8229202212755524	1.91406623233933	0.07765312062404618	78.01180879790681	0.4451690475223313	1.8229202212755524	0.7721835382660043
0.0026302679918953826	1.8557185418476143	0.07946047002822042	77.6076963382508	0.45317049006796073	1.926584006808396	0.08343020928520625	76.73461824383476	0.4704574705690432	1.8557185418476145	0.07946047002822042	77.6076963382508	0.45317049006796073	1.8557185418476143	1.9485044689399955	0.0794604700282204	77.60769633825082	0.45317049006796073	1.8557185418476143	0.7681161877654029
0.002691534803926918	1.8889312844081798	0.08130985099879832	77.19849692515498	0.461272654491148	1.960671136709076	0.08537190478108904	76.31468951976777	0.47877207577013425	1.8889312844081798	0.08130985099879832	77.19849692515498	0.461272654491148	1.8889312844081798	1.983377848628589	0.08130985099879832	77.19849692515498	0.461272654491148	1.8889312844081798	0.7639986624203003
0.0027542287033381673	1.9225574078239607	0.08320223942639525	76.7842244198229	0.4694752663395187	1.9951686222156997	0.0873587508428311	75.88972728777723	0.4871863446254653	1.922557407823961	0.08320223942639525	76.78422441982292	0.4694752663395187	1.9225574078239607	2.018685278215159	0.08320223942639525	76.7842244198229	0.4694752663395187	1.9225574078239607	0.7598311429442132
0.002818382931264456	1.9565956248614913	0.08513863378511896	76.36489575183596	0.4777779904066981	2.0300746389283657	0.08939179552721863	75.45975517512665	0.4956998093142929	1.9565956248614913	0.08513863378511896	76.36489575183596	0.4777779904066981	1.9565956248614913	2.054425406104566	0.08513863378511896	76.36489575183596	0.4777779904066981	1.9565956248614913	0.7556138415219005
0.0028840315031266072	1.9910443973544556	0.087120055651674	75.94053097948267	0.4861804295377868	2.0653871020216568	0.09147211113278607	75.0248000564093	0.5043119377186159	1.9910443973544554	0.087120055651674	75.94053097948267	0.4861804295377868	1.9910443973544556	2.0905966172221784	0.087120055651674	75.94053097948267	0.4861804295377868	1.9910443973544556	0.751347002387279
0.002951209226666388	2.025901931590935	0.0891475502362349	75.51115334737813	0.4946821234884941	2.1011036621535375	0.09360079475648661	74.58489210473745	0.5130221324096288	2.025901931590935	0.0891475502362349	75.51115334737811	0.4946821234884941	2.025901931590935	2.1271970281704817	0.0891475502362349	75.51115334737813	0.4946821234884941	2.025901931590935	0.7470309023721098
0.0030199517204020174	2.061166173937389	0.0912221869253451	75.07678934116556	0.503282547842046	2.137221701646667	0.09577896886295487	74.14006483957252	0.5218297297006813	2.0611661739373894	0.09122218692534508	75.07678934116558	0.503282547842046	2.061166173937389	2.1642244826342583	0.0912221869253451	75.07678934116556	0.503282547842046	2.061166173937389	0.7426658514234945
0.0030902954325135934	2.096834806716269	0.09334505983710747	74.63746873909119	0.5119811129880001	2.173738330958859	0.09800778186663969	73.69035517098966	0.5307339987708377	2.096834806716269	0.09334505983710746	74.6374687390912	0.5119811129880001	2.096834806716269	2.2016765470520827	0.09334505983710746	74.63746873909119	0.5119811129880001	2.096834806716269	0.7382521930881446
0.0031622776601683807	2.1329052443540517	0.09551728838893507	74.19322466024472	0.5207771631670814	2.2106503854591706	0.10028840872708704	73.23580344017299	0.5397341408630714	2.1329052443540517	0.09551728838893507	74.19322466024472	0.5207771631670814	2.1329052443540517	2.2395505065717543	0.09551728838893507	74.19322466024472	0.5207771631670814	2.1329052443540517	0.7337903049612934
0.0032359365692962824	2.1693746298164434	0.09774001787813877	73.74409360925878	0.5296699755861325	2.2479544225259303	0.10262205155766196	72.7764534559397	0.5488292885610839	2.1693746298164434	0.09774001787813877	73.74409360925878	0.5296699755861325	2.1693746298164434	2.2778433613072657	0.09774001787813877	73.74409360925878	0.5296699755861325	2.1693746298164434	0.7292805990981918
0.0033113112148259126	2.2062398313472666	0.10001442007563148	73.29011551726292	0.538658759607223	2.2856467189826413	0.10500994024800121	72.3123525270965	0.558018505148648	2.2062398313472666	0.1000144200756315	73.29011551726292	0.538658759607223	2.2062398313472666	2.31655182291463	0.10001442007563151	73.2901155172629	0.538658759607223	2.2062398313472666	0.724723522386282
0.003388441561392025	2.243497439527345	0.10234169383303583	72.83133377889064	0.5477426560149078	2.323723268887352	0.10745333310049639	71.84355149043525	0.5673007840552912	2.2434974395273453	0.10234169383303582	72.83133377889064	0.5477426560149078	2.243497439527345	2.3556723115037124	0.1023416938330358	72.83133377889064	0.5477426560149078	2.243497439527345	0.720119556875999
0.0034673685045253184	2.281143764669412	0.1047230657034891	72.36779528514145	0.5569207363655583	2.362179781690647	0.10995351748111344	71.37010473418101	0.5766750483920244	2.2811437646694124	0.10472306570348905	72.36779528514147	0.5569207363655582	2.2811437646694115	2.3952009529028833	0.10472306570348905	72.36779528514147	0.5569207363655582	2.2811437646694115	0.7154692200683217
0.003548133892335755	2.319174834564632	0.10715979057644127	71.89955045190524	0.5661920024225778	2.4010116807768274	0.11251181048485744	70.89207021671224	0.5861401505806829	2.319174834564632	0.1071597905764413	71.89955045190524	0.566192002422578	2.3191748345646324	2.4351335762928636	0.1071597905764413	71.89955045190524	0.566192002422578	2.3191748345646324	0.7107730651572552
0.0036307805477010157	2.3575863925959815	0.10965315232675371	71.42665324396064	0.575555385681234	2.4402141024023445	0.11512955961620318	70.40950948037927	0.5956948720803165	2.3575863925959815	0.10965315232675373	71.42665324396064	0.575555385681234	2.3575863925959815	2.4754657122257804	0.10965315232675374	71.42665324396063	0.575555385681234	2.3575863925959815	0.7060316812252048
0.0037153522909717258	2.396373896233102	0.11220446447840526	70.94916119426675	0.5850097469866807	2.4797818950447956	0.11780814348481174	69.92248766025713	0.6053379232138852	2.396373896233102	0.11220446447840524	70.94916119426675	0.5850097469866807	2.396373896233102	2.516192591044757	0.11220446447840528	70.94916119426674	0.5850097469866807	2.396373896233102	0.7012456933899085
0.0038018939632056144	2.435532515922785	0.11481507088312658	70.4671354183734	0.5945538762486348	2.5197096191751367	0.12054897251686704	69.43107348767606	0.6150679430983567	2.435532515922785	0.11481507088312658	70.4671354183734	0.5945538762486346	2.435532515922785	2.5573091417189246	0.11481507088312659	70.4671354183734	0.5945538762486346	2.435532515922785	0.6964157629009269
0.003890451449942807	2.475057134388457	0.1174863464142812	69.98064062378486	0.604186492255975	2.559991547464862	0.12335348968236472	68.93533928838457	0.624883499681074	2.4750571343884564	0.11748634641428123	69.98064062378485	0.604186492255975	2.475057134388457	2.59880999110788	0.11748634641428123	69.98064062378485	0.604186492255975	2.475057134388457	0.691542587184322
0.003981071705534976	2.5149423463514253	0.12021969767632722	69.48974511411907	0.613906242594388	2.600621665439131	0.12622317123870064	68.43536097520983	0.6347830898850824	2.5149423463514258	0.12021969767632716	69.48974511411909	0.6139062425943879	2.514942346351425	2.6406894636689966	0.12021969767632719	69.48974511411907	0.6139062425943879	2.514942346351425	0.6866268998340023
0.0040738027780411286	2.5551824586857372	0.12301656373019051	68.99452078791661	0.6237117036699513	2.641593672585756	0.12915952749090512	67.93121803509293	0.6447651398658328	2.555182458685737	0.12301656373019053	68.9945207879166	0.6237117036699514	2.5551824586857372	2.682941581620024	0.12301656373019053	68.99452078791661	0.6237117036699514	2.5551824586857372	0.6816694705484004
0.004168693834703358	2.595771491017732	0.1258784168348975	68.49504313196198	0.6336013808413722	2.682900983929059	0.13216410356888358	67.42299351038746	0.6548280053814677	2.5957714910177314	0.12587841683489753	68.49504313196196	0.6336013808413723	2.595771491017732	2.7255600655686174	0.12587841683489753	68.49504313196196	0.6336013808413723	2.595771491017732	0.67667110501131
0.0042657951880159285	2.6367031767803173	0.1288067632058103	67.99139120899396	0.6435737086633228	2.724536732076414	0.1352384802220223	66.9107739743258	0.6649699722785911	2.6367031767803173	0.1288067632058103	67.99139120899396	0.6435737086633228	2.6367031767803173	2.7685383356193336	0.1288067632058103	67.99139120899396	0.6435737086633228	2.6367031767803173	0.6716326447156022
0.004365158322401664	2.677970964731113	0.1318031437898263	67.48364763969188	0.6536270512431129	2.766493769744253	0.1383842746315351	66.394649500569	0.6751892570951834	2.677970964731113	0.1318031437898263	67.48364763969188	0.6536270512431129	2.677970964731113	2.8118695129676685	0.1318031437898263	67.48364763969188	0.6536270512431129	2.677970964731113	0.6665549667291172
0.004466835921509633	2.719568020942393	0.1348691350578991	66.97189857884017	0.6637597027126334	2.8087646727690103	0.14160314124092344	65.87471362677297	0.6854840077819898	2.719568020942393	0.1348691350578991	66.97189857884017	0.6637597027126334	2.719568020942393	2.855546421989512	0.13486913505789913	66.97189857884017	0.6637597027126334	2.719568020942393	0.6614389834016055
0.004570881896148756	2.7614872312697627	0.13800634981525617	66.45623368558552	0.6739698878172637	2.8513417436073145	0.14489677260493944	65.35106331211837	0.6958523045434315	2.7614872312697627	0.13800634981525617	66.45623368558552	0.6739698878172637	2.7614872312697627	2.899561592833251	0.13800634981525617	66.45623368558552	0.6739698878172637	2.7614872312697627	0.6562856420123045
0.004677351412871985	2.8037212043051767	0.141216438029684	65.93674608771808	0.6842557626231077	2.8942170153283215	0.14826690025743947	64.82379888876831	0.7062921607987453	2.8037212043051767	0.141216438029684	65.93674608771808	0.6842557626231077	2.8037212043051767	2.9439072645204365	0.141216438029684	65.93674608771809	0.6842557626231077	2.8037212043051767	0.6510959243574116
0.004786300923226389	2.8462622748187667	0.14450108767827097	65.41353233992125	0.6946154153436489	2.9373822560998453	0.15171529559853175	64.2930240072341	0.7168015242637433	2.8462622748187667	0.14450108767827097	65.41353233992125	0.6946154153436489	2.8462622748187667	2.988575388559705	0.14450108767827097	65.41353233992125	0.6946154153436489	2.8462622748187667	0.6458708462771909
0.0048977881936844644	2.889102507692529	0.14786202561299255	64.88669237595298	0.7050468672865613	2.9808289741684195	0.15524377080142077	63.758845575647705	0.7273782781532211	2.889102507692529	0.14786202561299253	64.88669237595298	0.7050468672865613	2.889102507692529	3.0335576330771556	0.14786202561299253	64.88669237595298	0.7050468672865613	2.889102507692529	0.6406114571225392
0.005011872336272728	2.9322337023477	0.15130101844554406	64.35632945473638	0.7155480739211184	3.024548423332098	0.15885417973936744	63.22137369295597	0.7380202425037141	2.9322337023477	0.15130101844554406	64.35632945473638	0.7155480739211184	2.9322337023477	3.0788453874650856	0.15130101844554406	64.35632945473638	0.7155480739211184	2.9322337023477	0.6353188391608878
0.005128613839913651	2.975647397666099	0.15481987345182036	63.82255010035652	0.7261169260662595	3.0685316089032275	0.16254841893318156	62.68072157607145	0.7487251756159151	2.975647397666099	0.15481987345182033	63.82255010035653	0.7261169260662595	2.975647397666099	3.1244297675494046	0.15481987345182033	63.82255010035653	0.7261169260662595	2.975647397666099	0.6299941069216668
0.0052480746024977315	3.0193348774044493	0.15842043949646173	63.28546403597604	0.7367512511990627	3.112769294157056	0.16632842851968238	62.13700548103136	0.7594907756157288	3.0193348774044497	0.1584204394964617	63.28546403597605	0.7367512511990627	3.0193348774044493	3.1703016212746724	0.1584204394964617	63.28546403597605	0.7367512511990627	3.0193348774044493	0.6246384064816485
0.00537031796370253	3.063287176099067	0.16210460797788243	62.74518411170229	0.7474488148829774	3.157252007260393	0.17019619324155902	61.590344618236685	0.7703146821325414	3.0632871760990676	0.16210460797788243	62.745184111702294	0.7474488148829774	3.063287176099067	3.2164515349040212	0.16210460797788243	62.745184111702294	0.7474488148829774	3.063287176099067	0.6192529146906348
0.005495408738576252	3.10749508545696	0.1658743137942146	62.201826226455594	0.7582073223148371	3.20197004867315	0.17415374345908086	61.04086106186069	0.7811944780929366	3.10749508545696	0.1658743137942146	62.201826226455594	0.7582073223148371	3.10749508545696	3.2628698397298077	0.1658743137942146	62.201826226455594	0.7582073223148371	3.10749508545696	0.6138388383383242
0.0056234132519034944	3.1519491612277375	0.16973153633059998	61.65550924390808	0.7690244199892728	3.2469134990139406	0.1782031561841073	60.488679653536316	0.7921276916276869	3.151949161227739	0.1697315363305998	61.65550924390812	0.7690244199892727	3.151949161227737	3.3095466192891245	0.16973153633059987	61.655509243908114	0.7690244199892725	3.151949161227737	0.6083974132630302
0.00575439937337157	3.1966397305493515	0.17367830046827856	61.106354902580264	0.7798976974788067	3.2920722273795193	0.18234655613686226	59.93392790044974	0.8031117980895072	3.1966397305493515	0.17367830046827856	61.106354902580264	0.7798976974788067	3.1966397305493515	3.3564717170768192	0.17367830046827856	61.106354902580264	0.7798976974788067	3.1966397305493515	0.6029299034035515
0.005888436553555894	3.2415568997590123	0.1777166776159228	60.5544877202024	0.7908246893274959	3.3374359001061964	0.1865861168259396	59.376735867986866	0.8141442221786562	3.241556899759012	0.1777166776159228	60.554487720202395	0.790824689327496	3.2415568997590123	3.403634744746963	0.1777166776159228	60.5544877202024	0.790824689327496	3.2415568997590123	0.5974375997953306
0.00602559586074358	3.286690562659229	0.1818487867636786	60.00003489246628	0.8018028770556567	3.382993989959974	0.190924061652018	58.81723606709788	0.8252223401731256	3.286690562659229	0.1818487867636786	60.00003489246628	0.8018028770556567	3.286690562659229	3.45102509079219	0.1818487867636786	60.00003489246628	0.8018028770556567	3.286690562659229	0.5919218195123922
