cD	FbR_U	FbR_UB	FbR_Ud	FbR_UdB	FbR_I	FbR_IB	FbR_Ia	FbR_Hu	FbR_Hs	FbR_Bm	FbR_B	FbR_Em	FbR_E	FbD_U	FbD_UB	FbD_Ud	FbD_UdB	FbD_I	FbD_IB	FbD_Ia	FbD_Hu	FbD_Hs	FbD_Bm	FbD_B	FbD_Em	FbD_E	NfR_U	NfR_UB	NfR_Ud	NfR_UdB	NfR_I	NfR_IB	NfR_Ia	NfR_Hu	NfR_Hs	NfR_Bm	NfR_B	NfR_Em	NfR_E	NfD_U	NfD_UB	NfD_Ud	NfD_UdB	NfD_I	NfD_IB	NfD_Ia	NfD_Hu	NfD_Hs	NfD_Bm	NfD_B	NfD_Em	NfD_E	CoRa(cD)
3776.776235382502	27652.86193642836	372001.4879784858	12906.8713185365	173630.46473028633	17.43395647632764	234.53189955763602	4.1492518695168075	192.57208522401447	7.468714939186252	347.9255630223666	80629.05050499238	2996.9516665004435	5.394469843938126e6	27462.78783670874	372001.4879226541	13250.276152613045	179483.83271206674	17.316339849560286	234.56192392746152	4.236844090245799	192.4144188099747	7.626381353226004	351.4874869191535	81187.09395909753	3044.175105535752	5.479471354196334e6	27652.86193703296	372001.4879832787	12906.871318836464	173630.4647327624	17.433956476468033	234.53189955741854	4.1492518695502225	192.5720852240197	7.468714939180901	347.92556302187774	80629.05050426834	2996.9516664939683	5.394469843930701e6	28153.43871066518	372001.48799707915	13629.247691087598	180088.28307834067	17.7225133483182	234.1746595648624	4.217935010700718	192.44845455086036	7.592345612340303	350.71681103321214	79195.4384089299	3033.9576032054615	5.461079997049392e6	0.7850264089278021
3864.748655079402	27563.070273748453	372001.4879908902	13068.124632266161	176372.43285546583	17.37841585963988	234.5463269651185	4.190365069363591	192.49808126931208	7.542718893888577	349.59481563240456	80891.71304578599	3019.0823607962366	5.434304774891934e6	27373.361127423777	372001.4878918188	13414.628251394124	182303.7236073016	17.26094114886267	234.5753511373244	4.278815626023722	192.33886985064166	7.701930312559184	353.2014567796714	81452.32494514187	3066.898654258839	5.520373420136974e6	27563.070271644643	372001.48798827047	13068.12463189879	176372.4328627276	17.378415859004736	234.54632697279686	4.1903650692104275	192.4980812696999	7.542718893500675	349.59481561988343	80891.71305139056	3019.082360630227	5.434304774629917e6	28063.238272314564	372001.48802644236	13798.814218621716	182914.86569384	17.666771768849184	234.18843384242933	4.259902311038635	192.37291320927477	7.6678869539259145	352.4285636875106	79449.98609762429	3056.65175654959	5.5019291465500025e6	0.7861737289937994
3954.7702156692217	27473.436238811108	372001.4880604729	13230.828300243938	179150.93491395112	17.322933700561283	234.5602944753445	4.2318797363412335	192.42335467062924	7.617445492571472	351.2850600155196	81155.62689667508	3041.4913607899784	5.474640652456452e6	27284.147185113812	372001.48802029766	13580.477310387372	185161.06599894297	17.205633047631142	234.5882723681162	4.321202518806848	192.2625732324823	7.778226930718409	354.93684575670585	81718.6573562866	3089.9061743334296	5.561786619710504e6	27473.43624052798	372001.4880637113	13230.82830099805	179150.93491452618	17.322933701715076	234.56029447835115	4.231879736623128	192.42335467012765	7.617445493072897	351.2850600249497	81155.62689231	3041.4913609150017	5.474640652486538e6	27973.210674037255	372001.4878281889	13969.91261537745	185778.90087438532	17.61109621732822	234.20172780239133	4.302283913247773	192.296626122129	7.744174041071657	354.16176246799847	79705.68284803422	3079.630239335333	5.543290084760701e6	0.7873219692735366
4046.8886477749616	27383.98603699308	372001.48787671066	13395.003897653174	181966.40048247093	17.267525286751713	234.57378033550657	4.273802330463279	192.347893800231	7.692906362969687	352.99649668321507	81420.72180338239	3064.181324832338	5.515482260841857e6	27195.17165108864	372001.4879294235	13747.846541372446	188056.3014150475	17.150430523784063	234.60066578421393	4.364011608804305	192.18551666247143	7.855283500729282	356.69385806925754	81986.01839611726	3113.200373263658	5.6037158421761105e6	27383.986037084353	372001.4878778047	13395.003897698376	181966.4004830136	17.267525286758616	234.57378033550833	4.2738023304649895	192.3478938002484	7.692906362952163	352.9964966832527	81420.72180335046	3064.181324832835	5.515482260841629e6	27883.383227335442	372001.48786265624	14142.566615923104	188680.83020098702	17.555502535680077	234.2145187788425	4.345086616447874	192.2195810486289	7.821219114571746	355.9166116024201	79962.45681171703	3102.8957591827043	5.585167684990093e6	0.7884707859838661
4141.152793808655	27294.745362110945	372001.4881486181	13560.673703973389	184819.2661006138	17.21220556676725	234.58676289454203	4.316139460942021	192.27168676115497	7.769113402045631	354.7293270730232	81686.92728121499	3087.1549235511175	5.556834407716301e6	27106.459931974383	372001.48801770457	13916.759973535947	190989.8775658769	17.095348395671817	234.61250957749908	4.407249928801855	192.1076874755667	7.9331126876340825	358.4727009119929	82254.33413129054	3136.783998004511	5.646166026981946e6	27294.745361824735	372001.48814552446	13560.673703827195	184819.26609902238	17.21220556672852	234.5867628945232	4.316139460932312	192.27168676115238	7.769113402048205	354.72932707316363	81686.92728139224	3087.1549235529815	5.55683440771794e6	27793.782994689347	372001.48810549284	14316.800744006363	191621.10004092887	17.50000644850112	234.22678400239224	4.3883174357452015	192.1417653635978	7.899034799602846	357.6933183361234	80220.2347710254	3126.451063718648	5.627566894147847e6	0.7896199701080457
4237.612633868263	27205.740148198234	372001.4880410792	13727.860900191996	187709.9715144359	17.156989714774795	234.59922022422148	4.358897975452552	192.19472122753578	7.846078935664823	356.48375693468824	81954.16980103632	3110.4148847447896	5.598702002923151e6	27018.0373297497	372001.48811055295	14087.242498917381	193962.24718384704	17.040401451098234	234.6237817631209	4.450924721773567	192.0290726335717	8.011727529628931	360.27358409199263	82523.52878525396	3160.6598301460003	5.6891421811270015e6	27205.740148204248	372001.48804132466	13727.86090018666	187709.97151444532	17.156989714768184	234.59922022423402	4.358897975450875	192.19472122754897	7.846078935651783	356.48375693471917	81954.16980107229	3110.4148847452025	5.598702002926565e6	27704.437100278457	372001.48807687167	14492.640504702578	194600.16174669503	17.444623752442723	234.238500544934	4.431983599176668	192.06316605569862	7.977634107502023	359.49209291689795	80478.94122763825	3150.2989403760066	5.670492729005266e6	0.7907693287218645
4336.3193122377825	27116.99570832095	372001.48814370227	13896.589388428287	190638.96426062903	17.101892480950205	234.61113054810545	4.402084869790611	192.11698460699114	7.923815556209516	358.25999246271664	82222.37599058278	3133.9639421083903	5.641089967071253e6	26929.929013090932	372001.48794506874	14259.31990024417	196973.86858710658	16.985604396415418	234.63446004243477	4.495043443178507	191.94965871702777	8.091141446172923	362.0967199685383	82793.52490826385	3184.830685114795	5.73264937201073e6	27116.99570793683	372001.4881459909	13896.589388157712	190638.9642607905	17.10189248060746	234.61113054817022	4.402084869702378	192.1169846070559	7.92381555614467	358.25999246330593	82222.37599225332	3133.963942116197	5.641089967101181e6	27615.372152850916	372001.488041482	14670.112203832492	197618.47360605455	17.389369907888415	234.2496454794999	4.476092518438985	191.9837697838402	8.057030379360585	361.3131470088209	80738.50030757395	3174.4421953645497	5.713950240056027e6	0.7919185455799062
4437.325164504622	27028.537430809884	372001.4881517036	14066.883976886189	193606.69612515057	17.046928707173542	234.6224718293036	4.445707369779787	192.03846389282518	8.002336270375508	360.05824343696537	82491.47002592924	3157.804876870979	5.684003306343363e6	26842.1597022179	372001.48801894346	14433.018758441185	200025.20694810085	16.93097167011076	234.64452251391597	4.539613731422736	191.86943197341043	8.171368189790217	363.9423223187196	83064.24452215334	3209.2993971346796	5.776692706626997e6	27028.537431169603	372001.488155457	14066.883977085847	193606.69612727527	17.046928707225486	234.62247182926325	4.445707369793335	192.0384638928148	8.002336270385893	360.0582434368328	82491.4700256637	3157.804876869223	5.684003306338335e6	27526.614734008628	372001.4879537629	14849.24313758046	200676.4992695368	17.334260379979238	234.26019567058066	4.520651826207454	191.90356280921762	8.137237353983005	363.1566950287225	80998.83411160597	3198.8836713896308	5.757944544944918e6	0.7930674442793891
4540.683745308625	26940.390477316338	372001.48790685326	14238.770344377876	196613.62499919898	16.99211309824363	234.63322190978644	4.48977290685114	191.95914570650294	8.081654456697636	361.8787219818828	82761.37474551052	3181.940501345867	5.727447075160996e6	26754.75429590703	372001.48788620986	14608.36673726565	203116.73252889595	16.87651783607793	234.65394657493232	4.5846434995417	191.788378168794	8.252421994406728	365.8106086658682	83335.60680192811	3234.068850096507	5.821277359953253e6	26940.390421909055	372001.48809716385	14238.770307417377	196613.62499378892	16.992113058042587	234.633221957272	4.489772896227454	191.95914571995286	8.081654443247801	361.8787218763352	82761.3749580622	3181.9404999465373	5.727447078248673e6	27438.191206521	372001.4879066417	15030.06156557432	203774.7087145251	17.279310514942413	234.2701280245641	4.565669378867383	191.82253099447072	8.218269168729893	365.0229537400631	81259.86334986964	3223.6262422678647	5.802480810180831e6	0.794215761073491
4646.449856737444	26852.579471195357	372001.48817349906	14412.274902830732	199660.21552224812	16.937460011881864	234.6433588185297	4.534289068632658	191.8790163920739	8.161783771126832	363.72164060752004	83032.01277685082	3206.373632958634	5.771426373022429e6	26667.737129454734	372001.4880350094	14785.392239114148	206248.92217543663	16.82225710517879	234.66270996841732	4.630140819259098	191.70648276485326	8.334317398347348	367.7017975537686	83607.53077257516	3259.141941420152	5.866408563485814e6	26852.579483740312	372001.4881538779	14412.274913863124	199660.21557127708	16.93746002010667	234.64335881047546	4.53428907083482	191.8790163935399	8.161783769660676	363.7216404436163	83032.01273368049	3206.373630785622	5.771426371300772e6	27350.127570712117	372001.4879169674	15212.596555441189	206913.576887529	17.22453543927539	234.2794192217995	4.611153237065844	191.7406598176657	8.300140345534958	366.91214253718863	81521.50771296927	3248.6728166957228	5.847564289549616e6	0.79536340028353
4754.679577383341	26765.12952192356	372001.48797925585	14587.425287036027	202746.93670423745	16.882984169673254	234.65285999704693	4.579263775102002	191.798061699719	8.242738463481755	365.58721780482296	83303.302778594	3231.1071684285916	5.8159463756011175e6	26581.13270330328	372001.48810117214	14964.124787275761	209422.25795042037	16.768203822608626	234.67079005019684	4.676114051757251	191.62373071336967	8.41706944983107	369.6161114255591	83879.93263922211	3284.521620222525	5.912091619561611e6	26765.129522565512	372001.48798585555	14587.425287414797	202746.936708236	16.882984169770637	234.6528599969354	4.5792637751284255	191.79806169971917	8.242738463481526	365.5872178042733	83303.3027780739	3231.1071684213057	5.815946375589595e6	27262.449951561295	372001.4878624285	15396.878434681237	210093.5859188033	17.16995037441919	234.28804579134678	4.657111736708378	191.65793428454285	8.38286587865777	368.824483495569	81783.6844016588	3274.0263389156266	5.893200262755793e6	0.7965100042761181
4865.43029207679	26678.064947107483	372001.48794029385	14764.249765820132	205874.26471786344	16.828699757607126	234.66170311206534	4.624705061093332	191.71626715646028	8.324533006740353	367.4756715561174	83575.1641053323	3256.1439977319073	5.861012307813978e6	26494.96527714344	372001.4878495328	15144.594870057208	212637.22827139983	16.714372178091736	234.6781639459825	4.722571785085368	191.54010655653033	8.500693606670334	371.55377478675086	84152.72725142274	3310.2108629631502	5.958331886677956e6	26678.064946970117	372001.4879366417	14764.249765741553	205874.26471580655	16.828699757679427	234.66170311197786	4.6247050611132074	191.7162671564549	8.324533006745853	367.47567155594896	83575.16410494207	3256.143997729673	5.861012307814993e6	27175.184055127396	372001.4880334895	15582.938404551543	213315.22400040922	17.115570276480092	234.29598422149982	4.703553415585988	191.5743390288989	8.466461134301836	370.7602003198413	82046.30984923572	3299.6897747692447	5.93939407946854e6	0.7976553505839049
4978.7607223126815	26591.410197057023	372001.48788539635	14942.777728638077	209042.68129644985	16.774621082975333	234.66986558499383	4.670621251960961	191.6336177806812	8.407182382519455	369.3872236169002	83847.5134142808	3281.4870608688343	5.906629456523255e6	26409.2587095559	372001.4880835025	15326.833931387975	215894.32941150374	16.660776094646028	234.68480898865977	4.769522830279009	191.4555944345239	8.585205728676664	373.5150135577948	84425.82882211443	3336.212664860614	6.00513475566797e6	26591.410195952485	372001.4878896522	14942.777729142745	209042.6813145846	16.774621082085677	234.66986558498016	4.67062125171321	191.63361778113523	8.407182382065345	369.38722360238836	83847.51341872284	3281.4870606764393	5.906629456078421e6	27088.355576628546	372001.48815323156	15770.808769684505	216578.98459980096	17.0614101198343	234.3032107131909	4.750487090244882	191.48985817520912	8.550941987991596	372.719520711752	82309.29828019973	3325.666143091288	5.986151168352871e6	0.7987994070633309
5094.730957385233	26505.189454293843	372001.4879807396	15123.039514566879	212252.67472030217	16.72076228147574	234.6773247499828	4.717020896874379	191.55009818373534	8.49070197946536	371.3220978000865	84120.26614719714	3307.139325116564	5.952803162774023e6	26324.03708863971	372001.4881618612	15510.87457659617	219194.06163852944	16.60742968186155	234.6907019386877	4.816976297954621	191.37017794803583	8.670622215164935	375.5000579825961	84699.14835496618	3362.530078453174	6.052505721163331e6	26505.18945397965	372001.4879789636	15123.039514391174	212252.67471933883	16.720762281353238	234.67732474992505	4.717020896839807	191.55009818377016	8.490701979430408	371.3220978004839	84120.26614779272	3307.1393251218387	5.952803162772619e6	27001.98998500189	372001.48807199264	15960.522913557583	219885.3678827374	17.007484740337212	234.30970133838326	4.797921826384981	191.40447540673847	8.636324756462058	374.7026742930186	82572.5624977306	3351.9584881711708	6.033477010892652e6	0.79994190120528
5213.402486248126	26419.42685333546	372001.4880196726	15305.066516344064	215504.73890054366	16.66713747126869	234.6840576282353	4.7639128048294035	191.46569250924705	8.57510765395351	373.28052092571556	84393.33567048293	3333.103797620291	5.99953883940789e6	26239.324252124537	372001.4879150943	15696.750471244815	222536.9323899663	16.55434687956367	234.69581944958495	4.864941551800599	191.28384024217965	8.756959921021041	377.50914031691997	84972.59558545175	3389.1661829520485	6.100450325663272e6	26419.42685361685	372001.488022899	15305.066516470313	215504.73890189512	16.667137471295174	234.68405762814416	4.763912804836974	191.46569250925785	8.575107653942853	373.2805209255773	84393.33567031604	3333.10379761846	5.999538839422301e6	26916.112617329567	372001.4879738152	16152.115381817834	223234.8809706013	16.953808887071254	234.3154320710699	4.845866946473237	191.3181739429352	8.72262622026539	376.709892966878	82836.01363875042	3378.569884546324	6.081377141170248e6	0.8010826068813837
5334.838230116768	26334.14631547391	372001.4880915493	15488.891159673132	218799.3744944704	16.613760640291225	234.69004123977254	4.81130603527368	191.380384450225	8.660415712975675	375.26272207604944	84666.63393850403	3359.383515517396	6.046841953207087e6	26155.143676330303	372001.4880638842	15884.49633060022	225923.45714047033	16.50154138738541	234.70013833178916	4.913428204461907	191.19656401455768	8.844236148642937	379.54249428606187	85246.07944665129	3416.124077051244	6.1489741468964545e6	26334.146315785503	372001.48809462594	15488.891159873678	218799.37449652405	16.61376064034136	234.69004123964487	4.811306035288199	191.38038445021078	8.660415712989803	375.26272207636913	84666.63393820247	3359.383515521634	6.046841953200342e6	26830.748616837696	372001.48805801256	16345.621830865422	226628.03726754457	16.900397189748244	234.32037868277618	4.894332043007291	191.23093651048654	8.809863652714018	378.7414114142107	83099.56128804143	3405.5034435797593	6.12985716253275e6	0.8022214498766237
5459.102575829949	26249.371656278174	372001.4881338992	15674.546967003833	222137.08840953634	16.560645711395495	234.6952522909314	4.85920991511682	191.29415721791133	8.746642945289333	377.2689330107339	84940.0710447796	3385.981551441607	6.094718034758028e6	26071.51911631243	372001.4878957379	16074.148149501716	229354.15551871547	16.44902710513199	234.70363461300974	4.962446197003845	191.10833137062707	8.932468792573543	381.60035808882907	85519.50545869132	3443.406918753903	6.198082869121393e6	26249.37165630595	372001.48813859606	15674.546967113407	222137.08841365887	16.560645711199832	234.6952522908734	4.8592099150594	191.29415721812737	8.74664294507325	377.2689330005131	84940.07104576216	3385.9815513060967	6.094718034721871e6	26745.923206626732	372001.4879398791	16541.07927173746	230065.35684630508	16.847264342447595	234.32451653106645	4.943327030864385	191.14274529092344	8.898054872277353	380.79746677673734	83363.11249100188	3432.7623092599365	6.178922730051595e6	0.8033581187107381
5586.261409988601	26165.12657570899	372001.4881201012	15862.068582483113	225518.39403459665	16.507806538289817	234.69966733160715	4.90763404738685	191.20699352749435	8.833806635706367	379.29938812551	85213.55528766885	3412.901012975603	6.143172677979666e6	25988.47385124615	372001.4881652569	16265.743002338791	232829.5563431782	16.39681760059609	234.70628457938565	5.012005721936032	191.01912396360748	9.021676199593204	383.6829707467099	85792.77883870149	3471.017876970136	6.247782196420413e6	26165.12657628331	372001.48812291556	15862.068582862616	225518.39403674824	16.50780653852893	234.69966733163065	4.907634047457951	191.20699352742432	8.833806635776405	379.29938812543605	85213.5552864431	3412.9010129746143	6.143172677967532e6	26661.661229868165	372001.4882108996	16738.525722345083	233547.36611969583	16.7944247807483	234.32782109014178	4.992862064188697	191.05358196249935	8.987218200701172	382.87829999636915	83626.57351987397	3460.3496759576196	6.228579588088395e6	0.8044925951002645
5716.382153889741	26081.434643796343	372001.48806076974	16051.491800051463	228943.811452081	16.455256892058504	234.70326270173126	4.9565883166617395	191.11887558592093	8.921924577279723	381.3543243836277	85486.99321188417	3440.1450417416822	6.1922115374181e6	25906.03143295386	372001.48823131	16459.31930814565	236350.19278332978	16.344926649499826	234.7080639434001	5.062117320797388	190.9289228190918	9.111877344108757	385.7905757692121	86065.80139362645	3498.9601801115464	6.298077939563489e6	26081.434642951725	372001.48806404974	16051.49179933754	228943.81145133098	16.455256891387037	234.70326270182406	4.956588316459443	191.11887558606938	8.921924577131355	381.3543243837044	85486.99321540633	3440.145041742699	6.192211537492981e6	26577.987647297567	372001.48823378055	16938.000641873674	237074.59793670327	16.74189304212894	234.3302672252566	5.042947651344505	190.96342764031667	9.077372522884017	384.9841535063966	83889.84783256534	3488.2687578161012	6.278833533880618e6	0.8056246501218374
5849.533799274134	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
