cD	FbR_U	FbR_UB	FbR_Ud	FbR_UdB	FbR_I	FbR_IB	FbR_Ia	FbR_Hu	FbR_Hs	FbR_B	FbR_E	FbD_U	FbD_UB	FbD_Ud	FbD_UdB	FbD_I	FbD_IB	FbD_Ia	FbD_Hu	FbD_Hs	FbD_B	FbD_E	NfR_U	NfR_UB	NfR_Ud	NfR_UdB	NfR_I	NfR_IB	NfR_Ia	NfR_Hu	NfR_Hs	NfR_B	NfR_E	NfD_U	NfD_UB	NfD_Ud	NfD_UdB	NfD_I	NfD_IB	NfD_Ia	NfD_Hu	NfD_Hs	NfD_B	NfD_E	CoRa(cD)
1.032772382047856	28524.48893022876	372148.8595438177	6.556135632915156	85.53570736391555	18.189065459579588	237.30727473531965	0.6187677504721174	199.36596443492417	1.114227641906589	73061.57009110005	2.995591900872788e6	28525.0601383933	372148.85954379156	6.884005079840459	89.81151180921809	18.18939500148446	237.30682204940112	0.6188908580017879	199.36574275269788	1.114449324132879	73060.10704673162	2.995624618777042e6	28524.488924365425	372148.85954382207	6.556135631713335	85.53570736581905	18.18906545220948	237.30727468794643	0.6187677502213952	199.36596443537567	1.1142276414551004	73061.57010611903	2.9955919008061597e6	28525.904812757017	372148.8595438218	6.884266736111616	89.8122659907192	18.189902008876302	237.30640965357773	0.6187962087641277	199.3659131895004	1.1142788873303622	73057.94367979586	2.9955994635920445e6	NaN
1.0387346420758736	28524.554894799632	372148.85954503063	6.5939915511889025	86.02940191161687	18.189103519987825	237.30722251096626	0.6187819651523352	199.3659388381541	1.1142532386767583	73061.40113226339	2.9955956782099083e6	28525.129376043667	372148.8595438208	6.923754512070185	90.32987970889502	18.18943494564954	237.30676717314032	0.6189057824793637	199.3657158778883	1.114476198935311	73059.9297112473	2.995628585631286e6	28524.554956156437	372148.8595483067	6.593991565834483	86.02940191839888	18.18910357528395	237.30722272403395	0.6187819670334765	199.36593883444127	1.1142532423894735	73061.40097575024	2.9955956780001256e6	28525.978929722038	372148.85954378755	6.924019199233205	90.33064262937313	18.189944888454807	237.30635248455675	0.6188105879837276	199.36588729654792	1.1143047802828228	73057.75385840845	2.995603284959646e6	NaN
1.044731322606666	28524.62125397907	372148.8595494939	6.632066096373217	86.52594531862668	18.18914180308216	237.30716991132866	0.6187962623225777	199.36591309256931	1.1142789842613836	73061.23116411839	2.9955994778840053e6	28525.199011508557	372148.8595438524	6.963733508031974	90.85123879180007	18.189475119774492	237.30671198778813	0.618920793086036	199.36568884798436	1.1145032288464034	73059.75135772608	2.995632575470343e6	28524.62122944339	372148.85954100854	6.63206609299463	86.52594534700079	18.189141782711204	237.30716984426692	0.6187962616295545	199.36591309435286	1.114278982477812	73061.23122529672	2.995599476833368e6	28526.053494595846	372148.85954378935	6.964001266235199	90.85201054851139	18.18998802001385	237.30629487706233	0.6188250507002798	199.3658612532408	1.1143308235899396	73057.5628908818	2.9956071286026114e6	NaN
1.0507626223519635	28524.687883156872	372148.8595327151	6.670360506994618	87.02535407743977	18.18918022756865	237.30711689686038	0.6188106369070717	199.36588720937965	1.1143048674510412	73061.06050103829	2.9956032977393544e6	28525.2690532642	372148.8595438027	7.0039433953280215	91.37560630735163	18.189515531197948	237.3066565185229	0.6189358906575416	199.36566166148103	1.114530415338677	73059.57196445695	2.995636588517978e6	28524.6879218648	372148.8595403845	6.670360516301455	87.02535408256227	18.189180279449577	237.30711725659614	0.6188106386721063	199.3658872052058	1.1143048716249324	73061.06040340029	2.9956032976247612e6	28526.128469974283	372148.859543848	7.004214256186704	91.37638702840282	18.190031387735246	237.30623693591218	0.61883959406557	199.36583506470788	1.1143570121228752	73057.37087303259	2.995610993765452e6	NaN
1.0568287411706732	28524.755041241617	372148.85954029235	6.708876104438071	87.52764460948427	18.189218990239556	237.3070639101601	0.6188251015837694	199.36586116184094	1.1143309149897982	73060.88848883819	2.995607141906059e6	28525.339508435754	372148.8595438462	7.044385509143358	91.9029996072608	18.189556177742496	237.30660067777802	0.6189510756789754	199.36563431750486	1.1145577593266864	73059.39151324045	2.9956406249047266e6	28524.7550104071	372148.85953901353	6.708876099161677	87.52764463496003	18.18921896048509	237.30706377767336	0.6188251005714765	199.36586116358302	1.114330913247689	73060.88856756405	2.995607141023865e6	28526.203900618708	372148.8595437912	7.044659509747736	91.90378936852615	18.19007502334957	237.30617870259147	0.6188542251424308	199.36580871823094	1.1143833585998155	73057.17769020726	2.995614882326749e6	NaN
1.062929880075499	28524.822518933935	372148.85954004223	6.7476141227439514	88.03283360481142	18.189257903728908	237.3070102274566	0.6188396458411864	199.36583497188295	1.1143571049477872	73060.71565729799	2.9956110079057883e6	28525.410339461778	372148.8595437939	7.0850611823317555	92.43343615658063	18.189597037465102	237.3065444916413	0.618966346998997	199.36560681812907	1.1145852586930418	73059.21010025739	2.9956446843261938e6	28524.82251476166	372148.85953887325	6.747614123999449	88.03283363379123	18.189257931079222	237.30701061824908	0.6188396467717077	199.36583496979682	1.1143571070339084	73060.71566775496	2.995611006910244e6	28526.27972761471	372148.8595438139	7.085338357658431	92.43423507120771	18.190118883402608	237.30612010043166	0.6188689383153074	199.36578222392203	1.1144098529105055	73056.98349334474	2.9956187927955613e6	NaN
1.069066241239605	28524.890408813513	372148.8595434782	6.786575867800019	88.54093777845199	18.189297074515494	237.30695647507818	0.6188542756943775	199.36580862729582	1.1143834495349354	73060.54177156616	2.995614896061823e6	28525.48159656833	372148.8595438306	7.125971774694868	92.9669334882877	18.189638150358835	237.3064880641594	0.6189817074741474	199.36557915820984	1.1146129186209137	73059.02759692023	2.9956487675433313e6	28524.890434893616	372148.85954345757	6.78657587380806	88.54093777587845	18.189297099928602	237.30695658964962	0.6188542765590078	199.36580862561874	1.1143834512120003	73060.54170476337	2.995614896148728e6	28526.356030332725	372148.8595437826	7.126252166492828	92.96774165943273	18.190163021168967	237.30606116409598	0.618883737789419	199.36575557420875	1.114436502622003	73056.78807916521	2.9956227262910786e6	NaN
1.0752380280033127	28524.958712248048	372148.8595470541	6.825762630462056	89.05197392354769	18.189336485034513	237.30690241022916	0.6188689909673838	199.36578212890421	1.114409947926508	73060.36682745848	2.995618807187846e6	28525.553238258653	372148.85954381386	7.167118633947919	93.503509274058	18.189679479796705	237.30643126261677	0.6189971553730942	199.3655513408648	1.1146407359628099	73058.84410949762	2.995652874097588e6	28524.958701209478	372148.85954860656	6.825762628589809	89.0519739339543	18.18933648510235	237.30690250393704	0.6188689909696917	199.36578212890765	1.1144099479231058	73060.36685603611	2.995618806850274e6	28526.4327526631	372148.8595438287	7.167402280149618	93.50432679809951	18.190207401249687	237.30600189863108	0.6188986227821512	199.36572877050034	1.1144633063304046	73056.59159141155	2.9956266826068554e6	NaN
1.0814454448808408	28525.027370040843	372148.85954664263	6.865175698519347	89.56595898272792	18.189376088293105	237.30684790966419	0.618883789176512	199.36575548155082	1.1144365952799946	73060.19097579844	2.99562274031821e6	28525.625321894517	372148.8595438481	7.208503137349677	94.04318124782893	18.189721067020823	237.3063741479413	0.6190126937539989	199.36552336058705	1.1146687162436955	73058.65949111227	2.9956570048036077e6	28525.027334354683	372148.8595395381	6.8651756929708645	89.56595902068163	18.18937608073923	237.3068481034649	0.6188837889194949	199.36575548216388	1.1144365946669466	73060.19106580544	2.995622738991622e6	28526.509883605075	372148.85954379576	7.208790061663008	94.04400825670831	18.190252017221912	237.30594231166435	0.6189135921902114	199.36570181478356	1.1144902620471993	73056.39405824334	2.995630661451199e6	NaN
1.0876886975670805	28525.096405306573	372148.85954927496	6.904816382391686	90.08290994047697	18.18941592853181	237.3067933627566	0.6188986727233883	199.36572868015313	1.1144633966776079	73060.01415877689	2.9956266964509e6	28525.69778714081	372148.8595438132	7.250126643785934	94.58596728925183	18.189762874174086	237.30631672810202	0.6190283204410323	199.36549522129468	1.1146968555360726	73058.47389628479	2.9956611590846805e6	28525.096389166836	372148.8595450627	6.904816381886644	90.08290998383815	18.18941592224764	237.30679341235486	0.618898672509567	199.3657286808095	1.1144633960212413	73060.01419928792	2.9956266949750567e6	28526.58752589026	372148.8595437985	7.250416908203538	94.58680387342481	18.19029692955245	237.30588233750845	0.618928648967527	199.36567470173915	1.114517375091585	73056.1952166058	2.9956346636108416e6	NaN
1.0939679929444142	28525.165845915137	372148.85954383056	6.944686005715352	90.60284393215203	18.189455985758567	237.30673826973765	0.618913641930574	199.36570172521508	1.1144903516156794	73059.83630284315	2.9956306746722595e6	28525.77070062917	372148.8595437957	7.291990548730473	95.13188533608063	18.189804940634502	237.30625896257928	0.6190440386342639	199.36546691722523	1.1147251596055172	73058.2871543946	2.9956653377932557e6	28525.165851471746	372148.85954380874	6.944686006979653	90.6028439309921	18.189455989979724	237.30673827856808	0.6189136420742035	199.36570172495644	1.1144903518743157	73059.83628860705	2.9956306747104367e6	28526.66554957119	372148.8595438414	7.292284168951952	95.13273162795849	18.19034205938736	237.3058220284663	0.6189437914340771	199.36564743439243	1.1145446424383143	73055.99539931303	2.9956386886408287e6	NaN
1.100283539089567	28525.235720304896	372148.8595474586	6.984785892318425	91.1257780982096	18.189496296375047	237.30668287987461	0.6189286990518909	199.36567461131722	1.1145174655135313	73059.65733854193	2.995634677391703e6	28525.84400226872	372148.8595438262	7.334096226909725	95.68095347487146	18.18984722762075	237.30620084534905	0.6190598461364664	199.36543845233533	1.1147536244819396	73058.09941936517	2.9956695403469508e6	28525.235690712685	372148.8595459931	6.984785888544019	91.12577814314308	18.189496281890897	237.30668293615778	0.6189286985590424	199.3656746122964	1.1145174645343539	73059.65741404667	2.99563467590278e6	28526.744066592415	372148.8595438175	7.334393259180754	95.68180956033699	18.190387478428875	237.30576138864393	0.6189590230449589	199.36562000652168	1.1145720703090496	73055.79431967475	2.9956427374611897e6	NaN
1.1066355452805068	28525.305948335656	372148.85954384645	7.025117359031668	91.65172982601521	18.18953681475992	237.30662725427877	0.61894384120761	199.3656473447642	1.1145447320683728	73059.47746794348	2.995638701871322e6	28525.917743945793	372148.85954381956	7.376445086498688	96.23318985493158	18.189889769140674	237.30614238838936	0.6190757456510279	199.36540982175686	1.1147822550742335	73057.91055830872	2.9956737674662215e6	28525.305942993076	372148.8595438241	7.0251173577498065	91.65172982645196	18.18953681316177	237.3066272778603	0.6189438411532263	199.36564734486217	1.1145447319727608	73059.47748162258	2.9956387018568665e6	28526.822991988705	372148.8595437913	7.376745556177606	96.23405587024604	18.19043313424124	237.30570044082975	0.6189743406886495	199.36559242372994	1.114599653100807	73055.59219531565	2.9956468092464693e6	NaN
1.1130242220033741	28525.37662188615	372148.8595537131	7.065681758439608	92.1807164280803	18.18957759605312	237.30657136118535	0.6189590726653666	199.36561991638484	1.114572160445904	73059.29645980848	2.99564275140761e6	28525.991904872535	372148.85954380076	7.419038527201512	96.78861275718398	18.18993255186249	237.30608359072735	0.6190917367014602	199.36538102634793	1.1148110504828215	73057.7206244872	2.9956780190262245e6	28525.376715683524	372148.8595543025	7.065681784780828	92.18071646877105	18.189577647104603	237.3065712472804	0.6189590744025578	199.36561991354128	1.1145721632894792	73059.29621969002	2.9956427500900063e6	28526.902410013125	372148.8595438482	7.4193424842544164	96.78948880277729	18.190479070489037	237.30563905384125	0.618989748242543	199.36556467903503	1.1146273978027241	73055.38881050367	2.9956509050290254e6	NaN
1.1194497809594603	28525.44763145905	372148.8595438175	7.106480418430021	92.71275552864962	18.189618553784317	237.30651496220872	0.6189743885259031	199.36559233758842	1.1145997392423226	73059.11458807164	2.9956468219628725e6	28526.066486042488	372148.8595438088	7.4618779616991695	97.34724055866256	18.189975580503777	237.3060245056745	0.6191078198989025	199.365352065008	1.1148400118227537	73057.52961538052	2.995682295191217e6	28525.447631753075	372148.8595438044	7.106480418474436	92.7127555282702	18.189618555128042	237.30651497728493	0.6189743885716288	199.3655923375061	1.1145997393246618	73059.11458731601	2.995646821975027e6	28526.98225847949	372148.85954385245	7.462185442414659	97.3481267654512	18.19052526188005	237.30557741495153	0.6190052428892345	199.36553677751039	1.1146552993203507	73055.18432448676	2.9956550240615923e6	NaN
1.1259124350722212	28525.51905431285	372148.8595349333	7.14751470347913	93.24786463991433	18.18965974650931	237.30645819181288	0.6189897928615679	199.36556459946425	1.114627477366502	73058.93165895127	2.9956509168643225e6	28526.14149037753	372148.85954381886	7.5049648115023295	97.90909174440502	18.190018851284428	237.30596505959699	0.6191239956095274	199.3653229370777	1.1148691397673156	73057.3375235175	2.9956865960603827e6	28525.519122122358	372148.8595468018	7.147514721533179	93.24786465676023	18.18965979871013	237.30645831629127	0.618989794637952	199.36556459535248	1.114627481478282	73058.93148760904	2.995650916418674e6	28527.062585421976	372148.859543835	7.505275862722365	97.90998822318714	18.190571731000354	237.3055154192554	0.6190208274773761	199.36550871402636	1.1146833628043988	73054.97861427873	2.995659167103124e6	NaN
1.1324123984943335	28525.590898938146	372148.85953247076	7.188785977025286	93.78606147664496	18.189701221963855	237.30640160558949	0.6190052878940591	199.365536697215	1.114655379615731	73058.74765177957	2.99565503601685e6	28526.216930283932	372148.8595438088	7.548300508427037	98.47418490044278	18.190062373018826	237.30590526427173	0.6191402648356554	199.36529364075213	1.1148984360786112	73057.14431713778	2.995690921902103e6	28525.590849861102	372148.85953582794	7.18878596758201	93.78606151564756	18.189701180004345	237.30640146859363	0.6190052864661547	199.3655366992621	1.114655377568682	73058.74777813307	2.9956550347980773e6	28527.143364407904	372148.85954383586	7.548615168056678	98.47509177383932	18.190618453667504	237.30545297119463	0.6190365017814463	199.365480488989	1.1147115878417402	73054.77174759921	2.995663334095391e6	0.8594818600716264
1.138949886614791	28525.6632161874	372148.859538849	7.23029562085085	94.32736385103252	18.18974292633473	237.30634407998164	0.6190208733079001	199.36550863192974	1.1146834449009702	73058.56243680687	2.995659179454445e6	28526.292795056204	372148.8595438127	7.591886487052618	99.04253872763958	18.190106143125362	237.30584517510414	0.6191566276945623	199.36526417582013	1.1149279010025779	73056.95002368289	2.99569527274941e6	28525.66323407486	372148.859535407	7.230295628015968	94.3273638844877	18.189742943648717	237.30634415486136	0.6190208738971185	199.36550863062527	1.1146834462054596	73058.56239031868	2.9956591783642652e6	28527.22459178631	372148.8595438437	7.592204794105709	99.0434561048211	18.19066543795698	237.30539020648783	0.6190522675922048	199.3654520991737	1.1147399776570315	73054.56373381524	2.9956675255162115e6	0.8594862102376435
1.1455251160660405	28525.735911409247	372148.8595352297	7.272044989813956	94.87178969819136	18.18978487113557	237.3062865406026	0.6190365478664437	199.36548040662342	1.1147116702073692	73058.37625276862	2.9956633464021366e6	28526.36910026988	372148.8595438331	7.635724196778691	99.61417202878097	18.190150161865223	237.30578466593815	0.619173084971109	199.36523454086836	1.1149575359623811	73056.75460328137	2.995699648812876e6	28525.735932248313	372148.85953909485	7.2720449973972086	94.87178972880126	18.18978489093558	237.30628662802016	0.6190365485402812	199.36548040483106	1.1147116719997665	73058.37620015566	2.995663345466714e6	28527.30629275586	372148.8595438136	7.636046194518878	99.61510003687826	18.190712698461553	237.30532710586502	0.6190681237778582	199.36542354661853	1.114768530220967	73054.3545084075	2.9956717410664503e6	0.8594828319619588
1.1521383047311633	28525.80905960229	372148.85954380006	7.314035485360989	95.41935701072914	18.189827069348034	237.306228547049	0.6190523140537311	199.3654520155095	1.1147400613212446	73058.18891195439	2.995667537868395e6	28526.44586253233	372148.859543809	7.679815095330682	100.1891037098808	18.19019444552812	237.30572381109982	0.6191896380204803	199.36520473345652	1.1149873433742317	73056.55801340766	2.995704050454802e6	28525.80908978226	372148.85954382626	7.31403549270972	95.4193570056552	18.189827086977083	237.30622852598873	0.6190523146536986	199.3654520144291	1.1147400624016182	73058.18883466483	2.995667538027901e6	28527.388488892848	372148.85954379133	7.680140828168554	100.19004246908358	18.19076024242028	237.30526358431482	0.6190840726272736	199.3653948272018	1.114797249628944	73054.14401615222	2.995675981356431e6	0.8594790292019602
1.1587896717510922	28525.882619692224	372148.8595438175	7.356268490474442	95.97008391371433	18.1898695074478	237.30617025135737	0.6190681709443105	199.36542346168494	1.1147686151458174	73058.00051550588	2.9956717536063567e6	28526.5230289725	372148.85954385257	7.72416063220327	100.7673528131932	18.19023896456633	237.30566266501611	0.6192062851379763	199.3651747566543	1.1150173201764282	73056.36038950527	2.9957084772238047e6	28525.88260075254	372148.8595438176	7.356268485863555	95.9700839172797	18.18986949514823	237.30617024845535	0.6190681705257111	199.3654234624387	1.1147686143920368	73058.00056401256	2.995671753495066e6	28527.471118332844	372148.85954381747	7.7244901423103025	100.76830244140669	18.190808044781388	237.3051998296795	0.6191001128227951	199.36536594329633	1.1148261335344452	73053.93241550344	2.9956802460376187e6	0.8594674855210193
1.1654794375318749	28525.9565137587	372148.8595381268	7.398745386249048	96.52398864096209	18.189912153236587	237.30611188350287	0.6190841161826989	199.36539474905973	1.1147973277710157	73057.81126355962	2.9956759934296655e6	28526.600673077028	372148.85954385245	7.768762295886583	101.34893844450028	18.19028376091652	237.30560116339856	0.6192230297868191	199.3651446042254	1.1150474726053166	73056.16154337107	2.9957129300427884e6	28525.95651813409	372148.85953599977	7.3987453914829375	96.52398869388662	18.189912145629943	237.30611174651136	0.6190841159238115	199.36539474937751	1.114797327453244	73057.81125193625	2.9956759917700016e6	28527.554237100045	372148.85954380885	7.769095624007524	101.34989909874484	18.190856120340957	237.3051355688953	0.6191162436084207	199.3653368962634	1.114855180567384	73053.71956299662	2.995684534910812e6	0.8594702557957439
1.1722078237519769	28526.03094629084	372148.8595438179	7.441467633443608	97.08108951382681	18.18995508004188	237.30605270988445	0.6191001571152924	199.36536586353793	1.1148262132751416	73057.62063576965	2.995680257814008e6	28526.678736866044	372148.85954378266	7.813621551694947	101.93387987051182	18.190328793517644	237.3055392528851	0.6192398697650894	199.36511428013492	1.1150777966958394	73055.96162350458	2.9957174083281904e6	28526.030936598912	372148.8595437913	7.4414676311160335	97.08108951643977	18.18995507110831	237.30605267394657	0.6191001568112182	199.36536586408548	1.1148262127452813	73057.62066058628	2.995680257733169e6	28527.637834851717	372148.859543803	7.813958746946055	101.9348516435348	18.190904476551157	237.30507098524458	0.6191324700889238	199.36530767691073	1.1148843999200346	73053.50548514666	2.9956888493351233e6	0.8594618947589001
1.1789750533696277	28526.10568664543	372148.8595319275	7.484436592016203	97.64140499957432	18.189998203146025	237.3059935255196	0.6191162863012173	199.3653368202134	1.1148552566173233	73057.42921716569	2.995684545623835e6	28526.757248574628	372148.8595438228	7.858739894041219	102.52219643199165	18.19037408738568	237.3054770250674	0.6192568069867642	199.3650837809362	1.115108295922379	73055.76055764996	2.9957219125909875e6	28526.10572881986	372148.8595451477	7.484436603229311	97.64140500497022	18.189998244048255	237.30599371671352	0.6191162876933715	199.36533681663786	1.1148552601928934	73057.42911174921	2.9956845455647055e6	28527.72192469355	372148.85954381886	7.859081006357796	102.52317947529512	18.190953115937806	237.30500600267723	0.6191487877927516	199.3652782932904	1.114913783540369	73053.29014841802	2.995693188123483e6	0.859462738873295
