FB	rho	time	Y	U	W	C	Ys
1	125.0	0.0	25.009532922938025	15130.958286723906	0.00017630951824674327	0.1999199614915959	NaN
1	125.0	9.999999999999999e-5	25.009532922938025	15130.958286723906	0.00017630951824674327	0.1999199614915959	NaN
1	125.0	0.0010999999999999998	25.009532922938025	15130.958286723899	0.00017630951824674327	0.1999199614915959	NaN
1	125.0	0.011099999999999997	25.009532922938025	15130.958286723831	0.00017630951824674845	0.1999199614915959	NaN
1	125.0	0.11109999999999996	25.009532922938064	15130.958286723358	0.00017630971614084097	0.1999199612935273	NaN
1	125.0	0.1361086490839966	25.009532923253847	15130.958288345586	0.00017793211172298858	0.19991833746703697	NaN
1	125.0	0.14259366912668142	25.009532923367185	15130.958288927837	0.00017851440667762927	0.19991775465851422	NaN
1	125.0	0.14819547079069176	25.009532923172834	15130.958287929281	0.00017751588807097607	0.19991875405778675	NaN
1	125.0	0.1536678731323574	25.00953292305018	15130.958287299087	0.0001768857308142984	0.19991938477082477	NaN
1	125.0	0.15934086622728513	25.009532923004162	15130.95828706262	0.00017664930203247094	0.19991962140813027	NaN
1	125.0	0.1653108612586226	25.00953292299126	15130.958286996281	0.00017658300316056172	0.19991968776547595	NaN
1	125.0	0.1715300195163505	25.009532922993404	15130.958287007265	0.00017659402734428008	0.1999196767315692	NaN
1	125.0	0.17787034734354323	25.009532923003157	15130.958287057323	0.00017664412791415932	0.199919626586812	NaN
1	125.0	0.1842087502466569	25.009532923014476	15130.958287115442	0.0001767022893808456	0.1999195683740485	NaN
1	125.0	0.19048085124995975	25.00953292302195	15130.958287153811	0.00017674070153622784	0.19991952992801465	NaN
1	125.0	0.19668136488528812	25.00953292302369	15130.958287162704	0.00017674963677285317	0.1999195209848974	NaN
1	125.0	0.20283724178183282	25.009532923021567	15130.95828715174	0.00017673871410365377	0.1999195319172001	NaN
1	125.0	0.20898033264744342	25.009532923018433	15130.958287135596	0.00017672261200123678	0.19991954803350412	NaN
1	125.0	0.21513203675756595	25.009532923016103	15130.958287123583	0.00017671064105177593	0.19991956001501163	NaN
1	125.0	0.22746766524780082	25.009532922922087	15130.958286640487	0.00017622762712085808	0.19992004345494752	NaN
1	125.0	0.24033352232324634	25.009532922941304	15130.95828673912	0.00017632634724360714	0.19991994464775634	NaN
1	125.0	0.2566059062491977	25.009532922937353	15130.958286718718	0.00017630605422493516	0.1999199649586729	NaN
1	125.0	0.2786498418186853	25.009532922938156	15130.9582867227	0.0001763101841847141	0.1999199608250706	NaN
1	125.0	0.3110155127281839	25.009532922938007	15130.958286721709	0.0001763094101179126	0.19991996159982012	NaN
1	125.0	0.3631281433256159	25.009532922938032	15130.95828672148	0.0001763095312785791	0.1999199614785526	NaN
1	125.0	0.4571552358012908	25.00953292293803	15130.958286720834	0.00017630951725212872	0.19991996149259142	NaN
1	125.0	0.6566189334277077	25.009532922938032	15130.958286719495	0.00017630951828592658	0.19991996149155672	NaN
1	125.0	1.255046801128931	25.009532922938035	15130.958286715477	0.00017630951824629972	0.19991996149159644	NaN
1	125.0	4.055878852069396	25.009532922938064	15130.958286696678	0.000176309518247062	0.1999199614915959	NaN
1	125.0	27.844042744085414	25.0095329229383	15130.958286537434	0.00017630951824891593	0.19991996149159588	NaN
1	125.0	265.7256816642456	25.009532922940565	15130.958284985883	0.00017630951826699487	0.19991996149159597	NaN
