FB	rho	time	Y	U	W	C	Ys
1	3.9	0.0	0.819954920711786	12.682091320815887	0.21026587594970697	0.19983595926591377	NaN
1	3.9	9.999999999999999e-5	0.819954920711786	12.682091320815887	0.21026587594970697	0.19983595926591377	NaN
1	3.9	0.0010999999999999998	0.819954920711786	12.682091320815887	0.21026587594970692	0.19983595926591383	NaN
1	3.9	0.011099999999999997	0.819954920711786	12.682091320815887	0.21026587594970647	0.19983595926591427	NaN
1	3.9	0.11109999999999996	0.819954920711785	12.682091320815884	0.2102658759497022	0.19983595926591843	NaN
1	3.9	1.1110999999999995	0.8199549207117228	12.682091320815847	0.21026587594966908	0.19983595926594216	NaN
1	3.9	11.111099999999993	0.819954920616845	12.682091320827357	0.2102658759501717	0.19983595926294478	NaN
1	3.9	28.932412060166158	0.8199514256616612	12.682091761108595	0.21026588259290252	0.1998359443641961	NaN
1	3.9	32.32435307802234	0.8199519507436791	12.682091694962375	0.2102658815255455	0.19983594789856884	NaN
1	3.9	35.4752693902386	0.8199533086362631	12.682091523899174	0.21026587896920101	0.19983595321464767	NaN
1	3.9	38.67180526867465	0.8199539678828066	12.682091440849117	0.21026587773249658	0.19983595571574767	NaN
1	3.9	42.00127050672417	0.8199541993628316	12.68209141168782	0.21026587729874147	0.19983595658528877	NaN
1	3.9	45.46272625120818	0.819954224683134	12.682091408497934	0.21026587725119952	0.19983595668103593	NaN
1	3.9	52.54612689046568	0.8199550632770067	12.682091302853973	0.21026587568305588	0.19983595979534807	NaN
1	3.9	60.05377106300716	0.8199548912984105	12.682091324519149	0.210265876004649	0.199835959156686	NaN
1	3.9	69.69340817198781	0.8199549267270042	12.682091320055697	0.21026587593840454	0.19983595928825132	NaN
1	3.9	82.94945368758913	0.8199549195815203	12.682091320955546	0.2102658759517715	0.19983595926171643	NaN
1	3.9	102.73869672759797	0.8199549208869769	12.682091320790672	0.21026587594933757	0.1998359592665643	NaN
1	3.9	135.2433171470811	0.8199549206920181	12.682091320814681	0.2102658759497115	0.19983595926584027	NaN
1	3.9	195.38294281330684	0.8199549207130535	12.682091320811331	0.2102658759496842	0.19983595926591854	NaN
