FB	rho	time	Y	U	W	C	Ys
1	0.3863	0.0	0.7987469528430028	1.2847379098388991	2.067892382962172	0.19909320576450984	NaN
1	0.3863	9.999999999999999e-5	0.7987469528430028	1.2847379098388987	2.0678923829621714	0.19909320576451037	NaN
1	0.3863	0.0010999999999999998	0.7987469528430028	1.2847379098388936	2.067892382962166	0.1990932057645155	NaN
1	0.3863	0.011099999999999997	0.7987469528430027	1.2847379098388423	2.0678923829621145	0.19909320576456668	NaN
1	0.3863	0.11109999999999996	0.798746952842991	1.2847379098383325	2.0678923829616047	0.1990932057650611	NaN
1	0.3863	1.1110999999999995	0.7987469528421709	1.284737909833532	2.0678923829568463	0.19909320576856882	NaN
1	0.3863	10.115747850944231	0.7987469524906342	1.2847379098501241	2.0678923829380027	0.19909320572186565	NaN
1	0.3863	25.820035038458713	0.7987414962461804	1.2847386490326191	2.0678924429295837	0.19909307898035683	NaN
1	0.3863	28.960566097494265	0.7987440990045426	1.2847382964114635	2.067892414313255	0.19909314172176648	NaN
1	0.3863	31.978788954432844	0.7987457622929849	1.2847380710704708	2.0678923960281224	0.19909317934540632	NaN
1	0.3863	35.166333381266995	0.7987462732301566	1.2847380018484236	2.067892390412833	0.19909319080894755	NaN
1	0.3863	38.55875608574944	0.7987463857244874	1.2847379866069486	2.067892389178312	0.19909319333078668	NaN
1	0.3863	42.10835940690486	0.798746323366453	1.2847379950543616	2.067892389866159	0.19909319197661704	NaN
1	0.3863	45.72119872103421	0.7987461708499805	1.2847380157164576	2.0678923915450955	0.19909318863892436	NaN
1	0.3863	49.31705985835919	0.7987460101947405	1.2847380374813342	2.067892393313303	0.19909318512134178	NaN
1	0.3863	52.861035316840564	0.7987459170453665	1.2847380501007688	2.067892394339108	0.19909318308171314	NaN
1	0.3863	56.35711345670666	0.798745908750833	1.2847380512243238	2.0678923944317877	0.19909318290018416	NaN
1	0.3863	59.82712163230606	0.7987459489516968	1.2847380457778796	2.0678923939911114	0.1990931837805944	NaN
