FB	rho	time	Y	U	W	C	Ys
1	4.095	516.8217145571275	0.9649799414687406	74.60233630456962	0.035759171369986596	0.19990953070724418	NaN
1	4.095	517.9234616482529	0.9649672337446	74.60862099835482	0.03575541561908642	0.19991043404603634	NaN
1	4.095	519.0558660837818	0.9649544078386953	74.6150778199295	0.03575202959598469	0.1999107871035077	NaN
1	4.095	520.2492479240794	0.9649410050559609	74.62187901722316	0.03574868193042781	0.1999108929093104	NaN
1	4.095	521.499667050056	0.9649270147146775	74.62900148729155	0.03574526729175139	0.19991089334617723	NaN
1	4.095	522.782506605113	0.964912693132393	74.63630454885632	0.03574181066323943	0.199910840242473	NaN
1	4.095	524.0699644859094	0.964898337803124	74.64362972358953	0.035738359100953035	0.19991076885374742	NaN
1	4.095	525.345107317351	0.9648841240009997	74.65088067978792	0.035734930260967704	0.19991071388738788	NaN
1	4.095	526.6043353420276	0.9648700844829892	74.65803707299112	0.03573151926482477	0.19991069312534632	NaN
1	4.095	527.8523843087138	0.9648561690257931	74.66512595515118	0.035728118962944345	0.19991069947920526	NaN
1	4.095	529.096164938629	0.9648423074869779	74.67218666882505	0.03572472479707386	0.19991071555685722	NaN
1	4.095	530.3408792509455	0.96482844709732	74.6792487736114	0.03572133316689188	0.19991072851509553	NaN
1	4.095	532.836641770975	0.964800479576625	74.69339673097149	0.035714120641045906	0.19991126499879125	NaN
1	4.095	535.437885751174	0.9647716477700649	74.7081264728585	0.03570716907749162	0.19991114864040538	NaN
1	4.095	538.7329635383975	0.9647351238338806	74.72676051955602	0.03569824495128344	0.19991116434170675	NaN
1	4.095	543.1400475563161	0.9646863997413954	74.75164047848715	0.035686365165660844	0.1999111502889003	NaN
1	4.095	550.5113701967379	0.9646051820752378	74.79314611231042	0.03566655674559039	0.19991113535896127	NaN
1	4.095	558.456037872672	0.9645180498962677	74.83772815055069	0.03564530661444638	0.1999111184116199	NaN
1	4.095	568.4208178021272	0.9644093383253479	74.89342436090291	0.035618793276225025	0.19991109740939747	NaN
1	4.095	579.8856953833978	0.9642850551429049	74.95720125713888	0.0355884821544647	0.19991107355810295	NaN
1	4.095	593.1559509748245	0.9641422483205353	75.03061767743694	0.03555365323787495	0.1999110461637749	NaN
1	4.095	608.1620077175671	0.9639821040007467	75.1131193256474	0.035514595659980136	0.1999110156410245	NaN
1	4.095	624.9513743979585	0.963804596156411	75.20477891782907	0.03547130308345426	0.19991098194041979	NaN
